name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sceaux,2011-01-03,3.1,0.1,1.4,2.9,-1.5,0.5,-1.5,81.8,0,0,0,,0,0,15.9,8.2,321.7,1025.9,89.6,15.1,44.2,3.9,2,,2011-01-03T08:43:57,2011-01-03T17:06:40,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-04,0.4,-1,-0.3,0,-4.7,-3.1,-2.1,87.6,0,0,0,,0,0,27.4,15.3,171.8,1019.3,93.3,7.3,40.5,3.5,2,,2011-01-04T08:43:49,2011-01-04T17:07:44,0,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-05,5.9,-1.9,1.1,2.9,-6.4,-2.5,-1.1,85.4,3.554,100,20.83,rain,0,0,34.2,15.5,163,1008.5,84.1,8.7,57.1,5,3,,2011-01-05T08:43:37,2011-01-05T17:08:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-06,11.8,6.7,9.9,11.8,3.3,8.2,8.6,91.7,12.963,100,58.33,rain,0,0,61.4,28.4,204.8,998.9,99.7,14.1,16.7,1.5,1,,2011-01-06T08:43:23,2011-01-06T17:09:59,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-07,11.7,10.5,11.1,11.7,10.5,11.1,9.7,91.2,3.952,100,29.17,rain,0,0,36.6,16.7,190.2,1005.1,91.8,19.7,13.3,1.3,1,,2011-01-07T08:43:06,2011-01-07T17:11:09,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-08,12.5,9.3,11.1,12.5,8.4,10.9,7.6,79.3,2.007,100,20.83,rain,0,0,64.2,29.8,202.8,1005.2,73.4,27,42.7,3.7,2,,2011-01-08T08:42:45,2011-01-08T17:12:22,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-09,8.7,2.6,5.8,7.2,1.4,4.4,3.1,83.1,3.531,100,25,rain,0,0,29.5,14.9,287.3,1014.1,65.6,22.1,49.6,4.1,2,,2011-01-09T08:42:22,2011-01-09T17:13:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-10,7.2,0.8,3.5,4.4,-3.6,1.4,0.8,83.4,0,0,0,,0,0,33.3,17.5,173.2,1019.8,60.1,19.7,45.9,3.9,2,,2011-01-10T08:41:56,2011-01-10T17:14:52,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-11,9.8,1.2,6,7.5,-3.3,2.9,3.9,86.7,4.82,100,33.33,rain,0,0,44.4,23.1,233,1010,95.5,17.3,25.6,2.1,1,,2011-01-11T08:41:27,2011-01-11T17:16:10,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-12,12,5.2,7.9,12,1.8,6.1,6.2,88.9,1.322,100,25,rain,0,0,38.9,20.2,219.9,1019.2,97.3,22,19.5,1.8,1,,2011-01-12T08:40:56,2011-01-12T17:17:30,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-13,13.9,11.9,12.5,13.9,11.9,12.5,10,84.3,0,0,0,,0,0,50.5,26,231.9,1018.2,96.8,30.3,38.2,3.2,2,,2011-01-13T08:40:21,2011-01-13T17:18:51,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-14,12.2,9.1,10.7,12.2,6.8,10.1,7.6,81.6,0.464,100,12.5,rain,0,0,46.2,21.5,215.1,1018.2,84.3,30.4,33.5,2.9,2,,2011-01-14T08:39:44,2011-01-14T17:20:14,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-15,10.5,7,8.6,10.5,4.1,6.9,6.2,85,0,0,0,,0,0,42.5,22.7,207.8,1024.6,75.7,27.4,43.6,3.7,3,,2011-01-15T08:39:04,2011-01-15T17:21:38,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-16,12.1,6.8,8.7,12.1,5,7.5,5.5,81.4,0,0,0,,0,0,28.1,14.1,177.3,1024.9,50,21.3,70.7,6,3,,2011-01-16T08:38:21,2011-01-16T17:23:03,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-17,9.7,3.4,6.7,8.3,0.1,4.6,5.5,92.2,0,0,0,,0,0,30.8,16,196.7,1024.3,80.9,7.1,16,1.5,1,,2011-01-17T08:37:35,2011-01-17T17:24:30,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-18,8.8,4.7,7.7,6.9,1.7,5.2,4.9,82.9,0.012,100,8.33,rain,0,0,46.8,20.2,265.7,1026.4,93.6,20.9,36.6,3.2,2,,2011-01-18T08:36:47,2011-01-18T17:25:58,0.45,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-19,5.4,1.4,3.7,3.8,-0.9,1.8,0.8,82,0,0,0,,0,0,27.7,11.8,344.5,1033.4,64.4,13.1,67,5.7,3,,2011-01-19T08:35:57,2011-01-19T17:27:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-20,4.9,1.8,3.4,1.5,-2.3,-0.3,-0.2,78,0.005,100,4.17,rain,0,0,43.1,22.8,4,1032.3,76.7,20.4,70.2,6,3,,2011-01-20T08:35:04,2011-01-20T17:28:58,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-21,1.4,-0.7,0.4,-2.7,-5.2,-4.1,-2.3,82.3,0,0,0,,0,0,40.1,19.1,15.1,1035.3,65.7,12.6,76.8,6.6,4,,2011-01-21T08:34:08,2011-01-21T17:30:29,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-22,4.9,0.8,3.1,1.4,-3.7,-0.7,1.1,86.2,0.349,100,16.67,rain,0,0,40.9,20.5,15.8,1032.2,97.3,8.6,28.4,2.6,1,,2011-01-22T08:33:10,2011-01-22T17:32:01,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-23,5.7,3.5,4.5,3.1,-0.3,1.2,2.3,85.3,0.447,100,25,rain,0,0,35.1,18,16.2,1029.2,97.6,11.1,57.8,5,3,,2011-01-23T08:32:09,2011-01-23T17:33:34,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-24,6,4.7,5.3,3.4,1.4,2.5,3,85.7,0.679,100,20.83,rain,0,0,28.4,14.4,2.7,1027.9,95,16.1,44.6,3.9,2,,2011-01-24T08:31:06,2011-01-24T17:35:08,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-25,6.3,2.1,4.7,4.1,-1,2.1,2.5,85.6,0,0,0,,0,0,34,18,271.4,1020.5,83.1,17,45,3.7,3,,2011-01-25T08:30:01,2011-01-25T17:36:43,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999,remote"
Sceaux,2011-01-26,6.2,3.4,4.6,4.6,1.1,2.3,2.9,88.9,2.681,100,41.67,rain,0,0,29.9,16.8,211.5,1009,97.8,14.4,11.4,1,1,,2011-01-26T08:28:53,2011-01-26T17:38:18,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-27,3.8,2.1,3.1,1.8,-2.1,-0.6,0.2,81.9,0.058,100,4.17,rain,0,0,36.5,20.5,50.1,1014.8,98.2,12.9,67.4,5.7,3,,2011-01-27T08:27:44,2011-01-27T17:39:54,0.77,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-28,2.1,-0.5,0.8,-2.4,-5.8,-4,-3.9,71,0,0,0,,0,0,41.7,21.6,56.9,1017.8,90.8,19.6,51.7,4.5,2,,2011-01-28T08:26:32,2011-01-28T17:41:31,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-29,0.9,-1.1,-0.4,-3.2,-5.8,-4.7,-4.1,76.3,0,0,0,,0,0,32.1,16.4,35.4,1018.1,67.1,10.8,89.5,7.7,4,,2011-01-29T08:25:18,2011-01-29T17:43:07,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-30,1.5,-3.5,-1.4,-2.1,-8.5,-5.6,-4.5,80.3,0,0,0,,0,0,30.8,15.2,18,1018.9,42.6,5,82.4,7.1,4,,2011-01-30T08:24:01,2011-01-30T17:44:45,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-31,-1.1,-4.2,-3,-3.2,-8.9,-6.7,-5.1,85.8,0,0,0,,0,0,22.4,12.4,6.6,1024.9,70.7,3,79.2,6.8,3,,2011-01-31T08:22:43,2011-01-31T17:46:23,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
